id,followers,genres,name,popularity
7HKY8IMTsMca5sgcG89tUg,400.0,[],貝田由里子,19
1W2goY4ofsJ6G21zaXt8oG,356.0,[],梁邦彦,17
03WRnU6FJtqmZn7OZppQUq,48.0,[],アスナ (CV:戸松遥),11
4JdD6IvJpVxTvMgM20lL6H,51.0,[],シリカ (CV:日高里菜),7
60YNSUP6Foe0zPBdIo6yhb,33.0,[],ユイ (CV:伊藤かな恵),7
2zLtkB9yoKORGSNXxxDFpl,27.0,[],リーファ (CV:竹達彩奈),6
5MK1DksbVa4ME5L6NENRt0,28.0,[],シノン (CV:沢城みゆき),6
2yB9uZuPikJpMWWBcf0FRe,16.0,[],サチ (CV:早見沙織),4
5IOnSWfyEDqIs7w7ebZq5v,10.0,[],Kallen (CV: Ami Koshimizu ),2
691JYAhPBHp8g0EwVoTDSa,23.0,[],C.C. (CV: Yukana ),9
3v7zK8kto8jeAmrcsWx8rD,8.0,[],Nunnally (CV: Kaori Nazuka ),1
42F7rT91UD1O7Nlk1QonpO,4.0,[],Rolo (CV: Takahiro Mizushima ),0
6YxmVMShbqMVhNSKKupp8K,5.0,[],Cornelia (CV: Junko Minagawa ),0
3I66Yvv0UsBwtbzwSZVmGB,1456.0,['seiyu'],Karin Isobe,20
3ae9MfC0VPJffwaszj8pxi,42.0,[],美紀,3
1HdCcGjRaY9yRmYkRelZMv,136.0,['shonen'],鹿乃と宇崎ちゃん,10
1kkc382i3brBHQWUxvkBNr,304.0,['russian post-rock'],Ruin!Ruins!,1
5m8AwUYJtBnfMD8MNmsXIR,296.0,[],Mental Physix,3
44J8nIUfjPPlgGjl4JYI7O,179.0,['american post-rock'],Oceanai,2
4diBtwrx2OLmBzEBK4ZCGS,112.0,['american post-rock'],Allora Mis,2
6umn07qRw90ZsIT3BRKEwz,2726.0,['belgian post-rock'],Endless Dive,16
6RB4lWj58T9e8soQUquevO,434.0,[],Royal,13
0C1bN1wPz5YQPoq6SvRMdg,71.0,[],The Emerson Letters,0
18dXvy9FaBzuSpGEbgPNhU,59.0,[],Trading Heroes for Ghosts,0
3VdPwht28U8FrtuRGGeW7Z,77.0,[],His Scarred Hands,2
